,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
40,21.312,21.371,21.433,21.495,21.556,21.618,21.68,21.741,21.803,21.865,21.926,21.988,22.05,22.111,22.173,22.235,22.297,22.358,22.42,22.482,22.064,20.824,19.583,18.343,17.102,17.101,17.212,17.322,17.432,18.2,20.013,21.826,23.638,25.451,27.264,29.077,30.89,32.702,34.498,34.244,33.99,33.735,33.481,33.227,32.973,32.719,32.464,32.21,32.045,32.303,32.562,33.855,35.148,36.441,37.595,38.118,38.641,39.164,39.688,37.533,31.412,25.291,19.17,13.049,6.928,6.644,6.799,6.955,7.11,7.265,7.42,11.207,18.851,26.494,34.137,41.781,49.424,57.068,64.711,71.8,78.472,85.143,91.814
41,25.502,25.483,25.462,25.442,25.422,25.401,25.381,25.361,25.34,25.32,25.299,25.279,25.259,25.238,25.218,25.198,25.177,25.157,25.136,25.116,25.283,25.774,26.266,26.758,27.249,27.782,28.318,28.855,29.391,29.629,29.392,29.155,28.918,28.682,28.445,28.208,27.971,27.735,27.5,27.551,27.602,27.653,27.704,27.755,27.805,27.856,27.907,27.958,28.268,29.819,31.371,39.129,46.888,54.646,59.542,51.484,43.426,35.368,27.31,21.027,17.373,13.718,10.064,6.41,2.755,5.386,8.489,11.593,14.696,17.799,20.902,26.973,36.196,45.418,54.641,63.864,73.086,82.309,91.531,91.403,84.21,77.018,69.825
42,23.456,23.439,23.422,23.405,23.387,23.37,23.352,23.335,23.317,23.3,23.282,23.265,23.247,23.23,23.213,23.195,23.178,23.16,23.143,23.125,22.694,21.48,20.267,19.053,17.84,17.726,17.71,17.695,17.679,18.044,19.014,19.983,20.952,21.922,22.891,23.86,24.83,25.799,26.767,27.554,28.34,29.127,29.914,30.701,31.488,32.275,33.062,33.849,34.532,34.721,34.909,35.849,36.789,37.73,37.269,30.467,23.665,16.862,10.06,5.705,4.975,4.244,3.513,2.782,2.051,8.927,16.375,23.822,31.27,38.717,46.165,50.889,52.72,54.552,56.384,58.216,60.048,61.88,63.712,66.875,71.045,75.214,79.384
43,28.802,28.32,27.818,27.317,26.815,26.313,25.812,25.31,24.808,24.306,23.805,23.303,22.801,22.3,21.798,21.296,20.794,20.293,19.791,19.289,19.181,19.298,19.416,19.533,19.65,20.132,20.646,21.16,21.674,22.251,22.927,23.603,24.279,24.955,25.631,26.307,26.984,27.66,28.336,29.03,29.725,30.419,31.113,31.808,32.502,33.197,33.891,34.585,35.147,35.068,34.99,34.6,34.21,33.82,32.326,25.838,19.349,12.861,6.373,2.684,3.141,3.598,4.055,4.511,4.968,7.165,9.492,11.819,14.147,16.474,18.802,24.259,33.039,41.82,50.6,59.38,68.161,76.941,85.722,90.094,91.136,92.179,93.221
44,21.731,21.865,22.004,22.143,22.282,22.421,22.56,22.699,22.838,22.978,23.117,23.256,23.395,23.534,23.673,23.812,23.951,24.09,24.229,24.369,24.469,24.639,24.808,24.977,25.146,25.597,26.074,26.551,27.027,27.408,27.636,27.865,28.093,28.321,28.549,28.777,29.006,29.234,29.463,29.786,30.109,30.433,30.756,31.079,31.403,31.726,32.049,32.372,32.45,31.351,30.252,24.755,19.258,13.762,9.099,8.207,7.315,6.424,5.532,4.779,4.231,3.683,3.135,2.586,2.038,4.886,7.989,11.093,14.196,17.299,20.402,22.398,23.219,24.041,24.862,25.683,26.504,27.325,28.147,26.065,21.792,17.518,13.244
45,29.968,29.599,29.215,28.831,28.446,28.062,27.678,27.294,26.91,26.526,26.142,25.757,25.373,24.989,24.605,24.221,23.837,23.453,23.068,22.684,22.726,23.17,23.615,24.059,24.503,25.036,25.577,26.117,26.658,27.236,27.872,28.509,29.146,29.782,30.419,31.056,31.692,32.329,32.969,34.041,35.112,36.184,37.255,38.327,39.399,40.47,41.542,42.613,43.293,42.094,40.895,34.9,28.905,22.91,17.564,15.157,12.751,10.344,7.937,6.205,5.475,4.744,4.013,3.282,2.551,2.933,3.398,3.864,4.329,4.795,5.26,6.603,8.877,11.151,13.425,15.699,17.973,20.247,22.521,23.441,23.336,23.232,23.128
46,24.209,24.2,24.191,24.182,24.172,24.163,24.154,24.145,24.135,24.126,24.117,24.107,24.098,24.089,24.079,24.07,24.061,24.051,24.042,24.033,24.044,24.085,24.125,24.166,24.207,24.779,25.399,26.019,26.639,27.374,28.29,29.206,30.122,31.038,31.954,32.87,33.786,34.702,35.619,36.675,37.732,38.788,39.844,40.901,41.957,43.013,44.07,45.126,45.696,43.932,42.169,33.353,24.537,15.721,8.557,8.871,9.185,9.499,9.813,9.448,8.077,6.707,5.336,3.966,2.596,6.829,11.484,16.139,20.794,25.448,30.103,34.43,38.41,42.389,46.369,50.349,54.328,58.308,62.287,65.544,68.254,70.964,73.675
47,30.093,29.689,29.269,28.849,28.428,28.008,27.588,27.168,26.748,26.327,25.907,25.487,25.067,24.646,24.226,23.806,23.386,22.966,22.545,22.125,22.119,22.457,22.795,23.134,23.472,23.905,24.346,24.788,25.229,25.742,26.369,26.996,27.623,28.25,28.877,29.504,30.131,30.758,31.389,32.401,33.414,34.426,35.439,36.452,37.464,38.477,39.49,40.502,41.11,39.777,38.445,31.782,25.12,18.457,12.773,11.517,10.261,9.005,7.75,6.669,5.846,5.024,4.202,3.38,2.557,8.994,15.976,22.958,29.94,36.922,43.905,50.717,57.35,63.982,70.615,77.248,83.88,90.513,97.146,99.05,97.382,95.714,94.046
48,24.785,25.249,25.734,26.218,26.702,27.186,27.671,28.155,28.639,29.123,29.608,30.092,30.576,31.06,31.545,32.029,32.513,32.997,33.482,33.966,33.785,32.86,31.936,31.011,30.086,30.451,30.933,31.414,31.895,32.429,33.049,33.668,34.288,34.907,35.527,36.147,36.766,37.386,38.003,38.359,38.715,39.071,39.426,39.782,40.138,40.494,40.85,41.206,41.257,39.846,38.435,31.382,24.33,17.277,11.689,12.736,13.782,14.829,15.875,20.809,31.498,42.187,52.875,63.564,74.253,78.608,82.487,86.366,90.245,94.124,98.003,99.51,98.499,97.488,96.478,95.467,94.456,93.446,92.435,89.328,84.637,79.946,75.256
49,28.927,28.993,29.062,29.131,29.199,29.268,29.337,29.405,29.474,29.543,29.611,29.68,29.749,29.817,29.886,29.955,30.024,30.092,30.161,30.23,30.356,30.658,30.961,31.263,31.565,32.171,32.805,33.438,34.071,34.817,35.74,36.664,37.587,38.51,39.434,40.357,41.281,42.204,43.129,44.211,45.293,46.374,47.456,48.538,49.62,50.701,51.783,52.865,53.697,53.332,52.967,51.143,49.319,47.494,45.148,40.439,35.729,31.02,26.311,24.458,26.833,29.208,31.583,33.959,36.334,32.243,27.666,23.088,18.511,13.934,9.357,7.766,9.345,10.924,12.504,14.083,15.662,17.241,18.82,21.697,25.554,29.411,33.268
50,24.243,24.644,25.061,25.479,25.896,26.313,26.731,27.148,27.565,27.983,28.4,28.817,29.235,29.652,30.069,30.487,30.904,31.321,31.738,32.156,32.328,32.463,32.598,32.734,32.869,32.704,32.512,32.32,32.128,31.907,31.639,31.371,31.104,30.836,30.568,30.301,30.033,29.765,29.506,30.218,30.929,31.641,32.353,33.064,33.776,34.488,35.199,35.911,36.622,37.327,38.032,41.559,45.085,48.612,50.743,46.557,42.371,38.185,33.999,31.39,31.115,30.841,30.567,30.293,30.019,26.681,23.112,19.544,15.975,12.406,8.838,8.869,12.722,16.576,20.429,24.282,28.135,31.989,35.842,40.588,46.008,51.429,56.849
51,30.301,30.36,30.423,30.485,30.547,30.61,30.672,30.734,30.796,30.859,30.921,30.983,31.046,31.108,31.17,31.232,31.295,31.357,31.419,31.481,31.777,32.567,33.356,34.146,34.935,35.607,36.27,36.932,37.594,38.041,38.148,38.254,38.361,38.468,38.574,38.681,38.788,38.894,39.011,40.333,41.655,42.976,44.298,45.62,46.941,48.263,49.585,50.906,52.248,53.682,55.116,62.286,69.457,76.627,83.106,86.455,89.804,93.152,96.501,96.364,91.065,85.766,80.468,75.169,69.87,73.902,78.634,83.366,88.098,92.831,97.563,97.702,92.964,88.227,83.489,78.752,74.014,69.276,64.539,59.234,53.501,47.768,42.035
52,23.559,25.025,26.552,28.079,29.607,31.134,32.661,34.188,35.716,37.243,38.77,40.297,41.825,43.352,44.879,46.406,47.934,49.461,50.988,52.515,52.283,50.328,48.372,46.417,44.461,42.518,40.576,38.634,36.692,35.364,35.012,34.66,34.308,33.957,33.605,33.253,32.901,32.549,32.194,31.475,30.756,30.038,29.319,28.6,27.881,27.162,26.444,25.725,25.243,25.895,26.547,29.808,33.068,36.329,38.11,33.191,28.273,23.354,18.436,15.574,15.756,15.939,16.122,16.305,16.487,26.53,37.313,48.097,58.88,69.664,80.447,85.142,83.373,81.605,79.836,78.067,76.299,74.53,72.761,75.325,81.163,87.0,92.838
53,34.552,33.765,32.945,32.126,31.306,30.487,29.667,28.848,28.028,27.209,26.389,25.57,24.75,23.931,23.111,22.292,21.472,20.653,19.833,19.014,18.737,18.642,18.547,18.453,18.358,18.028,17.677,17.326,16.975,16.867,17.143,17.419,17.695,17.971,18.248,18.524,18.8,19.076,19.353,19.724,20.095,20.466,20.837,21.209,21.58,21.951,22.322,22.693,23.02,23.138,23.255,23.843,24.431,25.019,24.724,20.433,16.142,11.852,7.561,5.074,5.256,5.439,5.622,5.805,5.987,6.144,6.299,6.455,6.61,6.765,6.92,7.031,7.094,7.157,7.22,7.283,7.346,7.41,7.473,7.738,8.154,8.571,8.988
54,29.332,28.55,27.735,26.92,26.105,25.29,24.475,23.661,22.846,22.031,21.216,20.401,19.586,18.772,17.957,17.142,16.327,15.512,14.697,13.882,13.288,12.287,11.285,10.284,9.283,9.35,9.513,9.676,9.84,10.035,10.28,10.525,10.77,11.016,11.261,11.506,11.752,11.997,12.239,12.113,11.987,11.861,11.735,11.609,11.483,11.356,11.23,11.104,11.028,11.193,11.358,12.18,13.003,13.826,14.046,11.534,9.022,6.511,3.999,2.537,2.628,2.72,2.811,2.902,2.994,3.794,4.647,5.5,6.354,7.207,8.061,8.868,9.626,10.384,11.142,11.9,12.658,13.416,14.174,15.51,17.282,19.054,20.826
55,36.923,35.761,34.551,33.341,32.131,30.921,29.711,28.501,27.291,26.081,24.871,23.66,22.45,21.24,20.03,18.82,17.61,16.4,15.19,13.98,13.689,13.885,14.081,14.278,14.474,14.411,14.325,14.239,14.153,14.168,14.344,14.52,14.696,14.872,15.048,15.224,15.4,15.576,15.755,16.369,16.983,17.597,18.211,18.826,19.44,20.054,20.668,21.282,21.82,21.995,22.169,23.041,23.913,24.786,24.629,19.815,15.001,10.187,5.373,2.5,2.5,2.5,2.5,2.5,2.5,6.685,11.185,15.684,20.184,24.683,29.183,34.809,41.631,48.453,55.276,62.098,68.92,75.742,82.564,80.868,72.738,64.607,56.476
56,26.067,26.175,26.287,26.399,26.512,26.624,26.736,26.849,26.961,27.073,27.186,27.298,27.41,27.523,27.635,27.747,27.86,27.972,28.084,28.197,27.308,24.683,22.057,19.432,16.806,16.355,16.099,15.843,15.587,15.549,15.859,16.168,16.477,16.786,17.096,17.405,17.714,18.023,18.332,18.601,18.869,19.137,19.406,19.674,19.943,20.211,20.48,20.748,20.978,21.027,21.075,21.317,21.56,21.802,22.133,22.865,23.598,24.33,25.063,25.979,27.166,28.354,29.542,30.729,31.917,32.216,32.449,32.682,32.915,33.147,33.38,33.347,33.031,32.715,32.399,32.083,31.768,31.452,31.136,33.019,36.563,40.107,43.651
57,35.684,35.201,34.699,34.196,33.693,33.19,32.687,32.184,31.681,31.178,30.676,30.173,29.67,29.167,28.664,28.161,27.658,27.155,26.653,26.15,26.238,26.914,27.591,28.268,28.944,29.776,30.621,31.466,32.311,32.94,33.225,33.509,33.794,34.079,34.364,34.648,34.933,35.218,35.491,34.386,33.28,32.175,31.07,29.965,28.86,27.755,26.65,25.544,24.653,24.788,24.923,25.598,26.273,26.947,28.75,35.657,42.564,49.471,56.377,62.194,66.397,70.599,74.801,79.004,83.206,79.892,76.013,72.134,68.255,64.376,60.497,57.673,55.967,54.262,52.556,50.851,49.145,47.439,45.734,50.226,59.399,68.572,77.745
58,23.929,25.663,27.47,29.276,31.083,32.89,34.696,36.503,38.309,40.116,41.923,43.729,45.536,47.343,49.149,50.956,52.762,54.569,56.376,58.182,58.23,56.834,55.437,54.041,52.645,48.365,43.825,39.286,34.746,31.78,31.316,30.851,30.386,29.921,29.456,28.991,28.526,28.061,27.607,28.484,29.36,30.237,31.113,31.989,32.866,33.742,34.618,35.495,36.381,37.311,38.241,42.891,47.541,52.191,57.42,65.269,73.118,80.967,88.815,93.242,92.603,91.963,91.324,90.684,90.045,88.196,86.257,84.317,82.378,80.438,78.499,78.879,81.721,84.564,87.406,90.249,93.092,95.934,98.777,95.606,87.892,80.178,72.465
59,29.473,30.202,30.962,31.721,32.481,33.24,34.0,34.759,35.519,36.278,37.038,37.798,38.557,39.317,40.076,40.836,41.595,42.355,43.114,43.874,44.369,45.136,45.903,46.67,47.437,47.945,48.431,48.916,49.402,48.951,47.011,45.072,43.132,41.192,39.252,37.313,35.373,33.433,31.5,30.33,29.16,27.99,26.819,25.649,24.479,23.309,22.138,20.968,20.187,21.268,22.35,27.757,33.164,38.571,43.227,44.483,45.739,46.995,48.25,51.909,59.127,66.344,73.561,80.778,87.996,89.943,91.495,93.046,94.598,96.149,97.701,97.581,95.686,93.791,91.896,90.001,88.106,86.211,84.315,76.374,63.865,51.357,38.848
60,21.801,23.821,25.925,28.029,30.133,32.237,34.341,36.445,38.549,40.653,42.757,44.861,46.966,49.07,51.174,53.278,55.382,57.486,59.59,61.694,61.799,60.315,58.831,57.346,55.862,50.925,45.677,40.429,35.181,32.476,33.814,35.151,36.488,37.825,39.162,40.5,41.837,43.174,44.5,44.449,44.398,44.347,44.296,44.245,44.195,44.144,44.093,44.042,44.134,44.91,45.686,49.565,53.444,57.323,60.879,62.972,65.065,67.158,69.251,71.605,74.346,77.086,79.827,82.568,85.308,83.119,80.559,77.999,75.439,72.878,70.318,70.256,72.846,75.436,78.026,80.616,83.206,85.796,88.386,87.481,83.937,80.393,76.849
61,19.705,21.427,23.221,25.015,26.809,28.603,30.396,32.19,33.984,35.778,37.572,39.366,41.159,42.953,44.747,46.541,48.335,50.129,51.922,53.716,54.387,54.777,55.167,55.558,55.948,55.322,54.605,53.887,53.17,52.949,53.516,54.084,54.651,55.218,55.786,56.353,56.92,57.487,58.06,59.275,60.49,61.705,62.92,64.135,65.35,66.565,67.78,68.995,70.154,71.048,71.941,76.408,80.875,85.341,89.038,89.247,89.456,89.666,89.875,89.263,87.436,85.609,83.782,81.955,80.128,82.886,85.989,89.093,92.196,95.299,98.402,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.881,99.673,99.464,99.256
62,9.435,13.002,16.717,20.433,24.149,27.865,31.58,35.296,39.012,42.727,46.443,50.159,53.874,57.59,61.306,65.021,68.737,72.453,76.169,79.884,81.139,81.563,81.987,82.411,82.835,83.976,85.181,86.385,87.59,88.678,89.579,90.48,91.381,92.282,93.183,94.084,94.985,95.887,96.771,95.726,94.681,93.636,92.591,91.545,90.5,89.455,88.41,87.365,86.565,86.941,87.317,89.198,91.079,92.96,94.576,94.994,95.413,95.832,96.25,95.174,91.885,88.596,85.308,82.019,78.73,67.965,56.639,45.312,33.986,22.659,11.333,6.297,7.939,9.581,11.224,12.866,14.508,16.151,17.793,19.628,21.609,23.589,25.57
63,10.344,14.055,17.92,21.785,25.651,29.516,33.381,37.246,41.112,44.977,48.842,52.708,56.573,60.438,64.303,68.169,72.034,75.899,79.764,83.63,85.075,85.917,86.758,87.599,88.441,88.15,87.757,87.364,86.971,86.454,85.74,85.025,84.311,83.596,82.882,82.167,81.453,80.738,80.023,79.155,78.288,77.421,76.554,75.687,74.819,73.952,73.085,72.218,71.626,72.355,73.083,76.727,80.371,84.015,86.678,84.899,83.12,81.341,79.562,74.449,64.4,54.35,44.301,34.252,24.202,22.345,21.104,19.863,18.622,17.38,16.139,15.469,15.406,15.343,15.28,15.217,15.154,15.09,15.027,14.881,14.673,14.464,14.256
64,9.872,13.542,17.365,21.188,25.011,28.833,32.656,36.479,40.302,44.125,47.947,51.77,55.593,59.416,63.238,67.061,70.884,74.707,78.53,82.352,83.385,83.085,82.785,82.485,82.185,81.828,81.466,81.104,80.742,80.251,79.556,78.861,78.166,77.47,76.775,76.08,75.385,74.689,73.996,73.539,73.081,72.624,72.166,71.709,71.251,70.794,70.336,69.879,69.504,69.528,69.551,69.669,69.786,69.904,69.678,67.899,66.12,64.341,62.562,61.205,60.475,59.744,59.013,58.282,57.551,53.604,49.414,45.225,41.036,36.847,32.657,31.726,34.252,36.779,39.306,41.832,44.359,46.886,49.413,46.165,38.556,30.946,23.337
65,21.039,22.639,24.306,25.973,27.64,29.307,30.974,32.641,34.308,35.975,37.641,39.308,40.975,42.642,44.309,45.976,47.643,49.31,50.977,52.644,53.416,54.201,54.985,55.77,56.555,57.13,57.686,58.243,58.799,59.235,59.481,59.728,59.974,60.22,60.467,60.713,60.959,61.206,61.439,60.174,58.908,57.642,56.376,55.11,53.845,52.579,51.313,50.047,49.061,49.414,49.766,51.529,53.293,55.056,56.462,56.253,56.044,55.834,55.625,54.137,50.757,47.377,43.997,40.616,37.236,38.515,40.144,41.774,43.403,45.032,46.661,49.246,52.847,56.448,60.048,63.649,67.249,70.85,74.451,77.722,80.745,83.768,86.791
66,17.362,19.349,21.419,23.489,25.558,27.628,29.698,31.768,33.837,35.907,37.977,40.046,42.116,44.186,46.256,48.325,50.395,52.465,54.534,56.604,57.556,58.512,59.469,60.425,61.381,62.136,62.873,63.611,64.348,63.861,61.43,58.998,56.567,54.136,51.705,49.273,46.842,44.411,41.993,41.129,40.264,39.4,38.536,37.672,36.808,35.943,35.079,34.215,33.557,33.886,34.215,35.861,37.506,39.152,41.466,46.803,52.14,57.477,62.814,64.601,61.129,57.657,54.186,50.714,47.243,43.609,39.962,36.316,32.67,29.024,25.378,24.664,27.065,29.465,31.865,34.266,36.666,39.067,41.467,42.975,43.809,44.643,45.477
67,29.927,30.34,30.77,31.2,31.63,32.06,32.49,32.921,33.351,33.781,34.211,34.641,35.071,35.501,35.931,36.362,36.792,37.222,37.652,38.082,38.471,39.213,39.955,40.697,41.439,42.32,43.214,44.108,45.001,45.96,47.021,48.082,49.143,50.204,51.265,52.326,53.387,54.448,55.493,54.68,53.866,53.053,52.24,51.426,50.613,49.8,48.986,48.173,47.399,46.811,46.223,43.284,40.346,37.407,35.757,39.943,44.129,48.315,52.501,56.436,59.999,63.562,67.125,70.688,74.251,78.18,82.137,86.093,90.05,94.006,97.963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.694,96.4,94.107,91.814
68,21.97,23.246,24.575,25.905,27.234,28.563,29.893,31.222,32.551,33.881,35.21,36.54,37.869,39.198,40.528,41.857,43.186,44.516,45.845,47.174,47.05,45.568,44.086,42.604,41.122,37.904,34.53,31.155,27.781,25.655,25.512,25.369,25.226,25.083,24.94,24.797,24.655,24.512,24.371,24.486,24.601,24.716,24.831,24.945,25.06,25.175,25.29,25.405,25.553,25.858,26.164,27.692,29.22,30.748,32.549,35.584,38.619,41.654,44.689,45.948,44.577,43.207,41.836,40.466,39.096,38.351,37.652,36.954,36.256,35.558,34.86,36.185,39.659,43.134,46.608,50.082,53.556,57.031,60.505,57.962,50.874,43.786,36.697
69,36.224,35.464,34.672,33.881,33.089,32.297,31.506,30.714,29.923,29.131,28.34,27.548,26.757,25.965,25.173,24.382,23.59,22.799,22.007,21.216,20.974,20.959,20.943,20.927,20.911,21.309,21.744,22.178,22.613,23.149,23.844,24.539,25.234,25.93,26.625,27.32,28.015,28.711,29.401,29.534,29.667,29.801,29.934,30.067,30.2,30.333,30.467,30.6,30.741,30.919,31.097,31.988,32.879,33.77,35.011,37.837,40.662,43.488,46.313,48.958,51.333,53.708,56.083,58.459,60.834,58.835,56.508,54.181,51.853,49.526,47.198,47.195,49.658,52.122,54.586,57.049,59.513,61.976,64.44,64.372,62.391,60.411,58.43
70,22.04,23.644,25.315,26.987,28.658,30.329,32.0,33.671,35.342,37.013,38.684,40.355,42.026,43.697,45.368,47.039,48.71,50.381,52.052,53.723,52.995,49.508,46.021,42.534,39.047,36.784,34.63,32.476,30.322,29.056,29.2,29.344,29.487,29.631,29.775,29.919,30.063,30.207,30.355,30.929,31.504,32.078,32.653,33.227,33.801,34.376,34.95,35.525,36.101,36.689,37.277,40.216,43.154,46.093,48.67,49.612,50.554,51.496,52.438,54.142,56.974,59.806,62.638,65.47,68.302,60.996,52.927,44.859,36.791,28.723,20.655,16.439,16.312,16.186,16.06,15.933,15.807,15.681,15.554,16.272,17.627,18.982,20.337
71,25.681,26.906,28.181,29.457,30.733,32.009,33.285,34.561,35.836,37.112,38.388,39.664,40.94,42.215,43.491,44.767,46.043,47.319,48.595,49.87,50.488,51.164,51.841,52.518,53.194,54.022,54.862,55.703,56.544,56.7,55.77,54.839,53.908,52.977,52.046,51.115,50.184,49.253,48.324,47.579,46.833,46.088,45.343,44.598,43.852,43.107,42.362,41.617,41.142,41.965,42.788,46.902,51.016,55.13,57.989,55.163,52.338,49.512,46.687,42.68,36.924,31.169,25.413,19.658,13.902,13.139,12.751,12.363,11.976,11.588,11.2,11.429,12.313,13.198,14.082,14.966,15.851,16.735,17.619,16.99,15.218,13.446,11.674
72,13.187,16.647,20.251,23.854,27.458,31.062,34.666,38.27,41.874,45.478,49.082,52.686,56.29,59.894,63.498,67.102,70.706,74.31,77.914,81.517,81.823,79.64,77.457,75.273,73.09,70.889,68.687,66.484,64.282,62.091,59.919,57.747,55.575,53.403,51.23,49.058,46.886,44.714,42.557,42.172,41.788,41.404,41.02,40.635,40.251,39.867,39.482,39.098,38.921,39.741,40.561,44.658,48.756,52.854,54.801,47.013,39.225,31.437,23.649,18.89,18.615,18.341,18.067,17.793,17.519,18.871,20.345,21.819,23.293,24.767,26.241,27.306,27.938,28.57,29.201,29.833,30.465,31.096,31.728,30.456,27.746,25.036,22.325
73,28.659,29.409,30.189,30.97,31.75,32.531,33.311,34.092,34.872,35.653,36.433,37.214,37.994,38.775,39.555,40.336,41.116,41.897,42.677,43.458,43.925,44.595,45.265,45.935,46.605,47.843,49.131,50.42,51.709,52.35,51.962,51.574,51.186,50.797,50.409,50.021,49.633,49.245,48.849,47.585,46.32,45.055,43.79,42.526,41.261,39.996,38.731,37.466,36.555,37.334,38.114,42.012,45.91,49.807,52.602,50.405,48.207,46.009,43.812,40.253,34.681,29.108,23.535,17.962,12.389,11.928,11.85,11.773,11.695,11.618,11.54,11.714,12.157,12.599,13.041,13.483,13.925,14.368,14.81,15.475,16.309,17.143,17.977
74,22.291,23.46,24.678,25.896,27.115,28.333,29.551,30.769,31.987,33.206,34.424,35.642,36.86,38.078,39.297,40.515,41.733,42.951,44.169,45.387,45.982,46.643,47.304,47.965,48.626,49.249,49.869,50.489,51.109,51.622,51.963,52.304,52.645,52.987,53.328,53.669,54.01,54.352,54.697,55.537,56.377,57.216,58.056,58.896,59.736,60.576,61.415,62.255,62.894,62.567,62.24,60.606,58.972,57.338,55.205,50.809,46.414,42.019,37.623,33.453,29.616,25.779,21.942,18.105,14.268,12.557,11.005,9.454,7.902,6.351,4.799,7.003,13.193,19.384,25.574,31.765,37.955,44.146,50.336,51.278,48.255,45.232,42.209
75,31.814,31.983,32.159,32.336,32.512,32.689,32.865,33.041,33.218,33.394,33.57,33.747,33.923,34.099,34.276,34.452,34.628,34.805,34.981,35.158,35.489,36.283,37.077,37.871,38.665,39.649,40.651,41.653,42.655,43.704,44.829,45.954,47.079,48.204,49.329,50.454,51.579,52.704,53.83,54.999,56.168,57.337,58.507,59.676,60.845,62.014,63.183,64.353,65.155,64.2,63.244,58.467,53.69,48.913,44.659,42.775,40.892,39.008,37.124,33.79,28.309,22.827,17.346,11.864,6.383,9.752,13.786,17.82,21.854,25.889,29.923,35.922,44.007,52.093,60.178,68.264,76.35,84.435,92.521,94.812,92.728,90.643,88.558
76,21.795,23.674,25.632,27.59,29.548,31.506,33.464,35.422,37.38,39.338,41.296,43.254,45.212,47.17,49.128,51.085,53.043,55.001,56.959,58.917,59.288,58.683,58.079,57.474,56.87,55.832,54.755,53.678,52.601,51.809,51.468,51.128,50.788,50.448,50.108,49.768,49.427,49.087,48.764,50.376,51.988,53.601,55.213,56.826,58.438,60.051,61.663,63.276,64.771,65.707,66.642,71.318,75.994,80.67,82.379,70.658,58.937,47.217,35.496,27.137,23.757,20.377,16.997,13.616,10.236,21.112,33.059,45.006,56.954,68.901,80.848,87.797,89.439,91.081,92.724,94.366,96.008,97.651,99.293,99.466,98.527,97.589,96.651
77,27.134,28.334,29.584,30.835,32.085,33.335,34.585,35.835,37.086,38.336,39.586,40.836,42.087,43.337,44.587,45.837,47.087,48.338,49.588,50.838,51.654,52.917,54.18,55.443,56.706,58.341,60.009,61.678,63.346,64.54,64.982,65.423,65.865,66.306,66.748,67.189,67.631,68.072,68.505,67.881,67.256,66.632,66.008,65.384,64.759,64.135,63.511,62.887,62.546,63.563,64.58,69.665,74.75,79.835,82.864,76.585,70.306,64.027,57.748,57.057,64.639,72.222,79.805,87.387,94.97,95.861,96.249,96.637,97.024,97.412,97.8,98.092,98.281,98.471,98.66,98.85,99.039,99.229,99.418,99.5,99.5,99.5,99.5
